Código Departamento;Código Municipio;Código Centro Poblado;Nombre Departamento;Nombre Municipio;Nombre Centro Poblado;Tipo Centro Poblado;Longitud;Latitud;Tipo de Municipio
50;50711;50711019;META;VISTAHERMOSA;BUENOS AIRES;CENTRO POBLADO (CP);-73,68406796;2,823904934;MUNICIPIO
50;50711;50711020;META;VISTAHERMOSA;EL TRIUNFO;CENTRO POBLADO (CP);-73,68406796;2,823904934;MUNICIPIO
50;50711;50711021;META;VISTAHERMOSA;LA REFORMA;CENTRO POBLADO (CP);-73,68406796;2,823904934;MUNICIPIO
50;50711;50711022;META;VISTAHERMOSA;PALMERAS;CENTRO POBLADO (CP);-73,68406796;2,823904934;MUNICIPIO
52;52001;52001000;NARIÑO;PASTO;SAN JUAN DE PASTO;CABECERA MUNICIPAL (CM);-77,27826745;1,212808597;MUNICIPIO
52;52001;52001001;NARIÑO;PASTO;CATAMBUCO;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,29747608;1,164691699;MUNICIPIO
52;52001;52001003;NARIÑO;PASTO;EL ENCANO;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,15565443;1,162039301;MUNICIPIO
52;52001;52001004;NARIÑO;PASTO;GENOY;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,33490251;1,267446475;MUNICIPIO
52;52001;52001005;NARIÑO;PASTO;LA LAGUNA;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,21016846;1,204583977;MUNICIPIO
52;52001;52001007;NARIÑO;PASTO;OBONUCO;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,30684891;1,190818962;MUNICIPIO
52;52001;52001008;NARIÑO;PASTO;SANTA BARBARA;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,30455944;1,078596646;MUNICIPIO
52;52001;52001009;NARIÑO;PASTO;JONGOVITO;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,2993135;1,184919471;MUNICIPIO
52;52001;52001010;NARIÑO;PASTO;GUALMATÁN;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,3163848;1,173247219;MUNICIPIO
52;52001;52001012;NARIÑO;PASTO;MAPACHICO - ATICANCE;CASERÍO (CAS);-77,32007602;1,240979863;MUNICIPIO
52;52001;52001013;NARIÑO;PASTO;EL SOCORRO CIMARRÓN;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,26132124;1,075253695;MUNICIPIO
52;52001;52001016;NARIÑO;PASTO;MOTILÓN;CENTRO POBLADO (CP);-77,17235837;1,118179356;MUNICIPIO
52;52001;52001019;NARIÑO;PASTO;CEROTAL;CENTRO POBLADO (CP);-77,29116148;1,045019826;MUNICIPIO
52;52001;52001021;NARIÑO;PASTO;LA VICTORIA;CENTRO POBLADO (CP);-77,30533708;1,113762607;MUNICIPIO
52;52001;52001024;NARIÑO;PASTO;SAN JOSÉ;CENTRO POBLADO (CP);-77,14841883;1,155297181;MUNICIPIO
52;52001;52001025;NARIÑO;PASTO;EL PUERTO;CENTRO POBLADO (CP);-77,15350458;1,14989579;MUNICIPIO
52;52001;52001027;NARIÑO;PASTO;CABRERA;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,21448883;1,215077887;MUNICIPIO
52;52001;52001029;NARIÑO;PASTO;DOLORES;CENTRO POBLADO (CP);-77,24051945;1,193482406;MUNICIPIO
52;52001;52001030;NARIÑO;PASTO;BUESAQUILLO;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,24540231;1,204672988;MUNICIPIO
52;52001;52001033;NARIÑO;PASTO;CUJACAL;CENTRO POBLADO (CP);-77,25666398;1,226105035;MUNICIPIO
52;52001;52001036;NARIÑO;PASTO;TESCUAL;CASERÍO (CAS);-77,19551473;1,055784833;MUNICIPIO
52;52001;52001039;NARIÑO;PASTO;ANGANOY;CENTRO POBLADO (CP);-77,30293049;1,212099495;MUNICIPIO
52;52001;52001042;NARIÑO;PASTO;DAZA;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,27746186;1,265707424;MUNICIPIO
52;52001;52001051;NARIÑO;PASTO;CUBIJAN BAJO;CENTRO POBLADO (CP);-77,32567988;1,143148158;MUNICIPIO
52;52001;52001052;NARIÑO;PASTO;SAN FERNANDO;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,22514077;1,2029735;MUNICIPIO
52;52001;52001053;NARIÑO;PASTO;MOCONDINO;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,24921746;1,195590667;MUNICIPIO
52;52001;52001055;NARIÑO;PASTO;CANCHALA;CASERÍO (CAS);-77,19551473;1,055784833;MUNICIPIO
52;52001;52001056;NARIÑO;PASTO;LOS ANGELES;CENTRO POBLADO (CP);-77,29876981;1,06898927;MUNICIPIO
52;52001;52001059;NARIÑO;PASTO;JAMONDINO;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,26032317;1,183820531;MUNICIPIO
52;52001;52001063;NARIÑO;PASTO;BOTANILLA;CENTRO POBLADO (CP);-77,2886287;1,16632035;MUNICIPIO
52;52001;52001064;NARIÑO;PASTO;CHARGUAYACO;CENTRO POBLADO (CP);-77,33144079;1,259389761;MUNICIPIO
52;52001;52001065;NARIÑO;PASTO;CRUZ DE AMARILLO;CENTRO POBLADO (CP);-77,30395639;1,132078778;MUNICIPIO
52;52001;52001066;NARIÑO;PASTO;EL CAMPANERO;CENTRO POBLADO (CP);-77,26216351;1,134467035;MUNICIPIO
52;52001;52001068;NARIÑO;PASTO;JURADO;CENTRO POBLADO (CP);-77,2784343;1,096580416;MUNICIPIO
52;52001;52001071;NARIÑO;PASTO;LA MERCED;CENTRO POBLADO (CP);-77,3064489;1,153460943;MUNICIPIO
52;52001;52001072;NARIÑO;PASTO;LAS ENCINAS;CENTRO POBLADO (CP);-77,27576159;1,042904876;MUNICIPIO
52;52001;52001073;NARIÑO;PASTO;MAPACHICO ALTO;CENTRO POBLADO (CP);-77,31383299;1,233888044;MUNICIPIO
52;52001;52001074;NARIÑO;PASTO;MAPACHICO SAN JOSÉ;CENTRO POBLADO (CP);-77,31790582;1,236981059;MUNICIPIO
52;52001;52001076;NARIÑO;PASTO;SAN FRANCISCO;CASERÍO (CAS);-77,23528727;1,234251506;MUNICIPIO
52;52001;52001078;NARIÑO;PASTO;SAN JUAN DE ANGANOY;CENTRO POBLADO (CP);-77,30558272;1,213957599;MUNICIPIO
52;52001;52001079;NARIÑO;PASTO;SANTA LUCÍA;CENTRO POBLADO (CP);-77,18066358;1,012786298;MUNICIPIO
52;52001;52001080;NARIÑO;PASTO;VILLA MARÍA;CENTRO POBLADO (CP);-77,32471729;1,253100645;MUNICIPIO
52;52001;52001083;NARIÑO;PASTO;MAPACHICO BAJO;CENTRO POBLADO (CP);-77,19551473;1,055784833;MUNICIPIO
52;52001;52001086;NARIÑO;PASTO;GUALMATAN ALTO;CENTRO POBLADO (CP);-77,3219337;1,170843798;MUNICIPIO
52;52001;52001089;NARIÑO;PASTO;PUERRES;CASERÍO (CAS);-77,19551473;1,055784833;MUNICIPIO
52;52019;52019000;NARIÑO;ALBÁN;SAN JOSÉ;CABECERA MUNICIPAL (CM);-77,08125969;1,473940616;MUNICIPIO
52;52019;52019004;NARIÑO;ALBÁN;CAMPOBELLO;CENTRO POBLADO (CP);-77,06840969;1,470417434;MUNICIPIO
52;52019;52019009;NARIÑO;ALBÁN;CARMELO ASENTAMIENTO 1;CENTRO POBLADO (CP);-77,06840969;1,470417434;MUNICIPIO
52;52019;52019013;NARIÑO;ALBÁN;FÁTIMA;CENTRO POBLADO (CP);-77,06840969;1,470417434;MUNICIPIO
52;52022;52022000;NARIÑO;ALDANA;ALDANA;CABECERA MUNICIPAL (CM);-77,70037482;0,882243596;MUNICIPIO
52;52022;52022001;NARIÑO;ALDANA;PAMBA ROSA;CENTRO POBLADO (CP);-77,69562812;0,913910187;MUNICIPIO
52;52022;52022003;NARIÑO;ALDANA;SAN LUIS;CENTRO POBLADO (CP);-77,69566602;0,9139139;MUNICIPIO
52;52036;52036000;NARIÑO;ANCUYÁ;ANCUYÁ;CABECERA MUNICIPAL (CM);-77,51461157;1,262450623;MUNICIPIO
52;52036;52036017;NARIÑO;ANCUYÁ;INDO SANTA ROSA;CENTRO POBLADO (CP);-77,53117429;1,245201124;MUNICIPIO
52;52051;52051000;NARIÑO;ARBOLEDA;BERRUECOS;CABECERA MUNICIPAL (CM);-77,13544969;1,50342206;MUNICIPIO
52;52051;52051005;NARIÑO;ARBOLEDA;EL EMPATE;CENTRO POBLADO (CP);-77,13007519;1,480115882;MUNICIPIO
52;52051;52051006;NARIÑO;ARBOLEDA;LA COCHA;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,13007519;1,480115882;MUNICIPIO
52;52051;52051007;NARIÑO;ARBOLEDA;ROSA FLORIDA SUR - SECTOR LA CAPILLA;CASERÍO (CAS);-77,13007519;1,480115882;MUNICIPIO
52;52051;52051012;NARIÑO;ARBOLEDA;ROSAFLORIDA NORTE;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,13007519;1,480115882;MUNICIPIO
52;52051;52051015;NARIÑO;ARBOLEDA;EL PEDREGAL;CENTRO POBLADO (CP);-77,13002948;1,480093052;MUNICIPIO
52;52079;52079000;NARIÑO;BARBACOAS;BARBACOAS;CABECERA MUNICIPAL (CM);-78,1382612;1,673571647;MUNICIPIO
52;52079;52079001;NARIÑO;BARBACOAS;ALTAQUER;CABECERA CORREGIMIENTO MUNICIPAL (C);-78,09258774;1,24745952;MUNICIPIO
52;52079;52079003;NARIÑO;BARBACOAS;CHALCHAL;CABECERA INSPECCIÓN DE POLICÍA (IP);-78,04605162;1,673514188;MUNICIPIO
52;52079;52079005;NARIÑO;BARBACOAS;DIAGUILLO;CABECERA INSPECCIÓN DE POLICÍA (IP);-78,22671249;1,570257579;MUNICIPIO
52;52079;52079006;NARIÑO;BARBACOAS;JUNÍN;CABECERA CORREGIMIENTO MUNICIPAL (C);-78,11854548;1,333538086;MUNICIPIO
52;52079;52079009;NARIÑO;BARBACOAS;LOS BRAZOS;CABECERA INSPECCIÓN DE POLICÍA (IP);-78,21095836;1,614055817;MUNICIPIO
52;52079;52079011;NARIÑO;BARBACOAS;MONGÓN;CABECERA INSPECCIÓN DE POLICÍA (IP);-78,08716842;1,686116447;MUNICIPIO
52;52079;52079013;NARIÑO;BARBACOAS;PAMBANA;CABECERA INSPECCIÓN DE POLICÍA (IP);-78,02371395;1,667343474;MUNICIPIO
52;52079;52079014;NARIÑO;BARBACOAS;SUCRE GUINULTE;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,98284094;1,670531518;MUNICIPIO
52;52079;52079020;NARIÑO;BARBACOAS;TERAIMBE;CABECERA INSPECCIÓN DE POLICÍA (IP);-78,10234616;1,696779569;MUNICIPIO
52;52079;52079022;NARIÑO;BARBACOAS;SAN JUAN PALACIO;CASERÍO (CAS);-78,22117063;1,594046599;MUNICIPIO
52;52079;52079023;NARIÑO;BARBACOAS;ÑAMBÍ;CASERÍO (CAS);-78,01370159;1,659514348;MUNICIPIO
52;52079;52079024;NARIÑO;BARBACOAS;CARGAZON;CASERÍO (CAS);-78,03611598;1,664265481;MUNICIPIO
52;52079;52079025;NARIÑO;BARBACOAS;CASCAJERO;CASERÍO (CAS);-78,02243612;1,62528363;MUNICIPIO
52;52079;52079026;NARIÑO;BARBACOAS;EL DIVISO;CASERÍO (CAS);-78,19377463;1,362504556;MUNICIPIO
52;52079;52079027;NARIÑO;BARBACOAS;LA PLAYA;CASERÍO (CAS);-78,02400235;1,62613205;MUNICIPIO
52;52079;52079028;NARIÑO;BARBACOAS;PAUNDE;CASERÍO (CAS);-78,04460508;1,677835374;MUNICIPIO
52;52079;52079029;NARIÑO;BARBACOAS;SALÍ;CASERÍO (CAS);-77,97816432;1,684551325;MUNICIPIO
52;52079;52079030;NARIÑO;BARBACOAS;YALARE;CASERÍO (CAS);-78,02541103;1,639685084;MUNICIPIO
52;52083;52083000;NARIÑO;BELÉN;BELÉN;CABECERA MUNICIPAL (CM);-77,01628783;1,595644304;MUNICIPIO
52;52083;52083001;NARIÑO;BELÉN;SANTA ROSA;CABECERA INSPECCIÓN DE POLICÍA (IP);-77,06645475;1,624841913;MUNICIPIO
52;52110;52110000;NARIÑO;BUESACO;BUESACO;CABECERA MUNICIPAL (CM);-77,16067409;1,372095882;MUNICIPIO
52;52110;52110001;NARIÑO;BUESACO;PALASINOY;CABECERA INSPECCIÓN DE POLICÍA (IP);-77,11779676;1,31715595;MUNICIPIO
52;52110;52110002;NARIÑO;BUESACO;ROSAL DEL MONTE;CABECERA INSPECCIÓN DE POLICÍA (IP);-77,17495548;1,290891124;MUNICIPIO
52;52110;52110003;NARIÑO;BUESACO;SAN ANTONIO;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,11779676;1,31715595;MUNICIPIO
52;52110;52110004;NARIÑO;BUESACO;SAN IGNACIO;CABECERA INSPECCIÓN DE POLICÍA (IP);-77,11779676;1,31715595;MUNICIPIO
52;52110;52110005;NARIÑO;BUESACO;SANTAFÉ;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,04162548;1,361930912;MUNICIPIO
52;52110;52110006;NARIÑO;BUESACO;SANTAMARÍA;CABECERA INSPECCIÓN DE POLICÍA (IP);-77,12429317;1,400749646;MUNICIPIO
52;52110;52110007;NARIÑO;BUESACO;VILLAMORENO;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,19918727;1,32324566;MUNICIPIO
52;52110;52110008;NARIÑO;BUESACO;VERACRUZ;CENTRO POBLADO (CP);-77,11779676;1,31715595;MUNICIPIO
52;52110;52110009;NARIÑO;BUESACO;ALTACLARA;CABECERA INSPECCIÓN DE POLICÍA (IP);-77,11779676;1,31715595;MUNICIPIO
52;52110;52110022;NARIÑO;BUESACO;JUANAMBÚ;CENTRO POBLADO (CP);-77,11779676;1,31715595;MUNICIPIO
52;52110;52110030;NARIÑO;BUESACO;SAN MIGUEL SANTAFÉ;CENTRO POBLADO (CP);-77,11779676;1,31715595;MUNICIPIO
52;52203;52203000;NARIÑO;COLÓN;GÉNOVA;CABECERA MUNICIPAL (CM);-77,02133468;1,6451203;MUNICIPIO
52;52203;52203001;NARIÑO;COLÓN;GUAITARILLA;CENTRO POBLADO (CP);-77,04374461;1,644345715;MUNICIPIO
52;52203;52203002;NARIÑO;COLÓN;LA PLATA;CABECERA INSPECCIÓN DE POLICÍA (IP);-77,04374461;1,644345715;MUNICIPIO
52;52203;52203004;NARIÑO;COLÓN;VILLANUEVA;CABECERA INSPECCIÓN DE POLICÍA (IP);-77,06018807;1,663899091;MUNICIPIO
52;52207;52207000;NARIÑO;CONSACÁ;CONSACÁ;CABECERA MUNICIPAL (CM);-77,46571841;1,207194331;MUNICIPIO
52;52207;52207003;NARIÑO;CONSACÁ;OLAYA HERRERA;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,44071224;1,208590899;MUNICIPIO
52;52207;52207004;NARIÑO;CONSACÁ;BOMBONA;CENTRO POBLADO (CP);-77,46308203;1,19592264;MUNICIPIO
52;52207;52207013;NARIÑO;CONSACÁ;EL HATILLO;CENTRO POBLADO (CP);-77,49557307;1,249235359;MUNICIPIO
52;52207;52207023;NARIÑO;CONSACÁ;RUMIPAMBA;CENTRO POBLADO (CP);-77,44066963;1,208577556;MUNICIPIO
52;52210;52210000;NARIÑO;CONTADERO;CONTADERO;CABECERA MUNICIPAL (CM);-77,54783263;0,90838632;MUNICIPIO
52;52210;52210001;NARIÑO;CONTADERO;ALDEA DE MARÍA;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,52767284;0,931925229;MUNICIPIO
52;52210;52210002;NARIÑO;CONTADERO;LA JOSEFINA;CENTRO POBLADO (CP);-77,52767284;0,931925229;MUNICIPIO
52;52215;52215000;NARIÑO;CÓRDOBA;CÓRDOBA;CABECERA MUNICIPAL (CM);-77,51806895;0,853665966;MUNICIPIO
52;52215;52215001;NARIÑO;CÓRDOBA;LOS ARRAYANES;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,37640534;0,788872824;MUNICIPIO
52;52215;52215004;NARIÑO;CÓRDOBA;SANTANDER;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,37640534;0,788872824;MUNICIPIO
52;52215;52215005;NARIÑO;CÓRDOBA;PUEBLO BAJO;CENTRO POBLADO (CP);-77,37640534;0,788872824;MUNICIPIO
52;52224;52224000;NARIÑO;CUASPÚD;CARLOSAMA;CABECERA MUNICIPAL (CM);-77,72622517;0,863204502;MUNICIPIO
52;52227;52227000;NARIÑO;CUMBAL;CUMBAL;CABECERA MUNICIPAL (CM);-77,79124207;0,906450846;MUNICIPIO
52;52227;52227001;NARIÑO;CUMBAL;CHILES;CENTRO POBLADO (CP);-77,84901902;0,813375656;MUNICIPIO
52;52227;52227002;NARIÑO;CUMBAL;MAYASQUER;CABECERA INSPECCIÓN DE POLICÍA (IP);-77,94189864;0,880975222;MUNICIPIO
52;52227;52227004;NARIÑO;CUMBAL;PANÁN;CENTRO POBLADO (CP);-77,8205639;0,841072889;MUNICIPIO
52;52227;52227009;NARIÑO;CUMBAL;EL CHOTA;CENTRO POBLADO (CP);-77,9284437;0,900197255;MUNICIPIO
52;52227;52227010;NARIÑO;CUMBAL;LA POMA;CENTRO POBLADO (CP);-77,9284437;0,900197255;MUNICIPIO
52;52227;52227011;NARIÑO;CUMBAL;NAZATE;CENTRO POBLADO (CP);-77,9284437;0,900197255;MUNICIPIO
52;52233;52233000;NARIÑO;CUMBITARA;CUMBITARA;CABECERA MUNICIPAL (CM);-77,5784311;1,64767179;MUNICIPIO
52;52233;52233001;NARIÑO;CUMBITARA;DAMASCO;CENTRO POBLADO (CP);-77,63807554;1,745660119;MUNICIPIO
52;52233;52233002;NARIÑO;CUMBITARA;EL DESIERTO;CASERÍO (CAS);-77,59399808;1,695791935;MUNICIPIO
52;52233;52233003;NARIÑO;CUMBITARA;PISANDA;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,50131773;1,649335043;MUNICIPIO
52;52233;52233004;NARIÑO;CUMBITARA;SIDÓN;CENTRO POBLADO (CP);-77,62833229;1,81854059;MUNICIPIO
52;52233;52233007;NARIÑO;CUMBITARA;LA ESPERANZA;CENTRO POBLADO (CP);-77,59399808;1,695791935;MUNICIPIO
52;52233;52233008;NARIÑO;CUMBITARA;SANTA ROSA;CENTRO POBLADO (CP);-77,6212502;1,765459445;MUNICIPIO
52;52233;52233011;NARIÑO;CUMBITARA;SANTA ANA;CASERÍO (CAS);-77,59399808;1,695791935;MUNICIPIO
52;52233;52233012;NARIÑO;CUMBITARA;CAMPO BELLO;CENTRO POBLADO (CP);-77,5923224;1,727588939;MUNICIPIO
52;52240;52240000;NARIÑO;CHACHAGÜÍ;CHACHAGÜÍ;CABECERA MUNICIPAL (CM);-77,28100878;1,35733302;MUNICIPIO
52;52240;52240001;NARIÑO;CHACHAGÜÍ;ARIZONA;CENTRO POBLADO (CP);-77,26927003;1,387344907;MUNICIPIO
52;52240;52240002;NARIÑO;CHACHAGÜÍ;AGRARIO;CENTRO POBLADO (CP);-77,26927003;1,387344907;MUNICIPIO
52;52240;52240003;NARIÑO;CHACHAGÜÍ;CANO ALTO;CENTRO POBLADO (CP);-77,26927003;1,387344907;MUNICIPIO
52;52240;52240004;NARIÑO;CHACHAGÜÍ;CANO BAJO;CENTRO POBLADO (CP);-77,26927003;1,387344907;MUNICIPIO
52;52240;52240005;NARIÑO;CHACHAGÜÍ;CHORRILLO;CENTRO POBLADO (CP);-77,26927003;1,387344907;MUNICIPIO
52;52240;52240006;NARIÑO;CHACHAGÜÍ;GUAIRABAMBA;CENTRO POBLADO (CP);-77,26927003;1,387344907;MUNICIPIO
52;52240;52240008;NARIÑO;CHACHAGÜÍ;LA LOMA;CENTRO POBLADO (CP);-77,26927003;1,387344907;MUNICIPIO
52;52240;52240011;NARIÑO;CHACHAGÜÍ;SANTA MÓNICA;CENTRO POBLADO (CP);-77,26927003;1,387344907;MUNICIPIO
52;52240;52240012;NARIÑO;CHACHAGÜÍ;COCHA CANO;CENTRO POBLADO (CP);-77,2692248;1,387325019;MUNICIPIO
52;52240;52240013;NARIÑO;CHACHAGÜÍ;PEDREGAL;CENTRO POBLADO (CP);-77,2692248;1,387325019;MUNICIPIO
52;52250;52250000;NARIÑO;EL CHARCO;EL CHARCO;CABECERA MUNICIPAL (CM);-78,10832813;2,475877278;MUNICIPIO
52;52250;52250003;NARIÑO;EL CHARCO;SAN PEDRO;CABECERA CORREGIMIENTO MUNICIPAL (C);-78,06161221;2,42716182;MUNICIPIO
52;52250;52250022;NARIÑO;EL CHARCO;EL CUIL;CASERÍO (CAS);-78,13039329;2,101598734;MUNICIPIO
52;52250;52250023;NARIÑO;EL CHARCO;BAZÁN;CASERÍO (CAS);-78,13605265;2,661188834;MUNICIPIO
52;52254;52254000;NARIÑO;EL PEÑOL;EL PEÑOL;CABECERA MUNICIPAL (CM);-77,43983629;1,453634069;MUNICIPIO
52;52254;52254001;NARIÑO;EL PEÑOL;LAS COCHAS;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,43077247;1,512845774;MUNICIPIO
52;52254;52254002;NARIÑO;EL PEÑOL;SAN FRANCISCO;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,42099997;1,469342089;MUNICIPIO
52;52254;52254003;NARIÑO;EL PEÑOL;PEÑOL VIEJO;CASERÍO (CAS);-77,4495139;1,466577431;MUNICIPIO
52;52254;52254004;NARIÑO;EL PEÑOL;SAN FRANCISCO BAJO;CENTRO POBLADO (CP);-77,43072379;1,51282895;MUNICIPIO
52;52256;52256000;NARIÑO;EL ROSARIO;EL ROSARIO;CABECERA MUNICIPAL (CM);-77,33462865;1,744903225;MUNICIPIO
52;52256;52256003;NARIÑO;EL ROSARIO;LA ESMERALDA;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,48364003;1,892343492;MUNICIPIO
52;52256;52256004;NARIÑO;EL ROSARIO;LA SIERRA;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,48364003;1,892343492;MUNICIPIO
52;52256;52256008;NARIÑO;EL ROSARIO;EL VADO;CENTRO POBLADO (CP);-77,44814714;1,844690493;MUNICIPIO
52;52256;52256012;NARIÑO;EL ROSARIO;MARTÍN PÉREZ;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,48364003;1,892343492;MUNICIPIO
52;52256;52256024;NARIÑO;EL ROSARIO;EL RINCÓN;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,48364003;1,892343492;MUNICIPIO
52;52256;52256025;NARIÑO;EL ROSARIO;EL SUSPIRO;CENTRO POBLADO (CP);-77,44814714;1,844690493;MUNICIPIO
52;52258;52258000;NARIÑO;EL TABLÓN DE GÓMEZ;EL TABLÓN DE GÓMEZ;CABECERA MUNICIPAL (CM);-77,09734632;1,427293213;MUNICIPIO
52;52258;52258001;NARIÑO;EL TABLÓN DE GÓMEZ;APONTE;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,02552484;1,394801994;MUNICIPIO
52;52258;52258002;NARIÑO;EL TABLÓN DE GÓMEZ;LA CUEVA;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,07093705;1,417265584;MUNICIPIO
52;52258;52258003;NARIÑO;EL TABLÓN DE GÓMEZ;LAS MESAS;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,02239329;1,473771347;MUNICIPIO
52;52258;52258005;NARIÑO;EL TABLÓN DE GÓMEZ;LA VICTORIA;CENTRO POBLADO (CP);-76,98522197;1,412112069;MUNICIPIO
52;52258;52258015;NARIÑO;EL TABLÓN DE GÓMEZ;SAN RAFAEL;CASERÍO (CAS);-76,98522197;1,412112069;MUNICIPIO
52;52260;52260000;NARIÑO;EL TAMBO;EL TAMBO;CABECERA MUNICIPAL (CM);-77,39075115;1,407983829;MUNICIPIO
52;52287;52287000;NARIÑO;FUNES;FUNES;CABECERA MUNICIPAL (CM);-77,44937399;1,001120785;MUNICIPIO
52;52287;52287001;NARIÑO;FUNES;CHAPAL;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,39021768;0,953138064;MUNICIPIO
52;52317;52317000;NARIÑO;GUACHUCAL;GUACHUCAL;CABECERA MUNICIPAL (CM);-77,73165563;0,960368496;MUNICIPIO
52;52317;52317001;NARIÑO;GUACHUCAL;COLIMBA;CENTRO POBLADO (CP);-77,76007697;1,009162074;MUNICIPIO
52;52317;52317002;NARIÑO;GUACHUCAL;EL CONSUELO DE CHILLANQUER;CENTRO POBLADO (CP);-77,7374234;0,974955605;MUNICIPIO
52;52317;52317003;NARIÑO;GUACHUCAL;SAN DIEGO DE MUELLAMUES;CENTRO POBLADO (CP);-77,77259243;0,957026964;MUNICIPIO
52;52317;52317004;NARIÑO;GUACHUCAL;SAN JOSÉ DE CHILLANQUER;CENTRO POBLADO (CP);-77,7374234;0,974955605;MUNICIPIO
52;52317;52317005;NARIÑO;GUACHUCAL;LA VICTORIA;CENTRO POBLADO (CP);-77,71825276;0,965084355;MUNICIPIO
52;52317;52317007;NARIÑO;GUACHUCAL;ARVELA;CENTRO POBLADO (CP);-77,73738356;0,974950889;MUNICIPIO
52;52317;52317008;NARIÑO;GUACHUCAL;QUETAMBÚD;CENTRO POBLADO (CP);-77,73738356;0,974950889;MUNICIPIO
52;52320;52320000;NARIÑO;GUAITARILLA;GUAITARILLA;CABECERA MUNICIPAL (CM);-77,54791206;1,130869;MUNICIPIO
52;52320;52320016;NARIÑO;GUAITARILLA;EL ROSAL;CENTRO POBLADO (CP);-77,54538793;1,142240784;MUNICIPIO
52;52323;52323000;NARIÑO;GUALMATÁN;GUALMATÁN;CABECERA MUNICIPAL (CM);-77,5664755;0,91935844;MUNICIPIO
52;52323;52323001;NARIÑO;GUALMATÁN;CUATIS;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,58273197;0,928686709;MUNICIPIO
52;52352;52352000;NARIÑO;ILES;ILES;CABECERA MUNICIPAL (CM);-77,52139514;0,968495857;MUNICIPIO
52;52352;52352003;NARIÑO;ILES;SAN FRANCISCO;CABECERA CORREGIMIENTO MUNICIPAL (C);-77,51913707;0,980039551;MUNICIPIO
52;52352;52352006;NARIÑO;ILES;EL CAPULI;CENTRO POBLADO (CP);-77,51913707;0,980039551;MUNICIPIO
52;52352;52352009;NARIÑO;ILES;EL PORVENIR;CENTRO POBLADO (CP);-77,51909889;0,980030012;MUNICIPIO
52;52352;52352010;NARIÑO;ILES;EL PORVENIR 1.;CENTRO POBLADO (CP);-77,51909889;0,980030012;MUNICIPIO
52;52354;52354000;NARIÑO;IMUÉS;IMUÉS;CABECERA MUNICIPAL (CM);-77,49656757;1,055198291;MUNICIPIO
52;52354;52354002;NARIÑO;IMUÉS;PILCUAN LA RECTA;CABECERA INSPECCIÓN DE POLICÍA (IP);-77,46711856;1,025591443;MUNICIPIO
52;52354;52354004;NARIÑO;IMUÉS;PILCUAN VIEJO;CASERÍO (CAS);-77,47523044;1,023373145;MUNICIPIO
52;52354;52354007;NARIÑO;IMUÉS;EL PEDREGAL;CENTRO POBLADO (CP);-77,45214364;1,051784448;MUNICIPIO
52;52354;52354012;NARIÑO;IMUÉS;SANTA ANA;CENTRO POBLADO (CP);-77,55862389;1,083301476;MUNICIPIO
52;52356;52356000;NARIÑO;IPIALES;IPIALES;CABECERA MUNICIPAL (CM);-77,64609566;0,829031719;MUNICIPIO
52;52356;52356001;NARIÑO;IPIALES;LA VICTORIA;CENTRO POBLADO (CP);-77,53403184;0,668369301;MUNICIPIO
52;52356;52356002;NARIÑO;IPIALES;LAS LAJAS;CENTRO POBLADO (CP);-77,58441235;0,806894706;MUNICIPIO
52;52356;52356003;NARIÑO;IPIALES;SAN JUAN;CENTRO POBLADO (CP);-77,54716826;0,893365924;MUNICIPIO
